	filename	height	width	r_avg	g_avg	b_avg
6937	image_06937	508	500	127.32255554199219	90.60039520263672	96.642333984375
6938	image_06938	500	748	87.86659240722656	126.49447631835938	71.20791625976562
6939	image_06939	500	668	121.00553131103516	80.35283660888672	76.2685546875
6940	image_06940	500	666	152.11546325683594	128.93032836914062	112.89814758300781
6941	image_06941	500	666	91.6248550415039	103.85218048095703	105.80856323242188
6942	image_06942	500	667	195.0082244873047	86.74208068847656	133.72576904296875
6943	image_06943	667	500	151.0232391357422	102.24043273925781	119.52765655517578
6944	image_06944	500	665	177.84800720214844	99.73363494873047	151.8675994873047
6945	image_06945	500	500	169.01239013671875	67.38422393798828	86.02686309814453
6946	image_06946	500	731	73.49005889892578	92.79462432861328	66.34042358398438
6947	image_06947	500	512	153.35678100585938	103.39964294433594	119.65419006347656
6948	image_06948	500	586	147.66998291015625	69.63548278808594	94.19682312011719
6949	image_06949	500	634	154.9090576171875	67.74532318115234	133.2590789794922
6950	image_06950	500	667	128.56700134277344	107.05393981933594	116.2071762084961
6951	image_06951	500	666	112.05277252197266	43.29590606689453	66.66291046142578
6952	image_06952	500	666	174.11154174804688	56.428096771240234	123.68391418457031
6953	image_06953	500	688	104.30733489990234	45.87051010131836	63.060062408447266
6954	image_06954	500	519	110.40076446533203	58.2615966796875	67.076904296875
6955	image_06955	500	750	122.30126953125	83.69276428222656	94.01276397705078
6956	image_06956	500	528	150.44775390625	105.5069351196289	99.33684539794922
6957	image_06957	500	667	87.92118072509766	61.269126892089844	60.391761779785156
6958	image_06958	500	666	131.8038787841797	70.632568359375	91.2397232055664
6959	image_06959	500	624	87.71139526367188	83.74860382080078	76.6080551147461
6960	image_06960	500	545	110.10851287841797	87.25182342529297	93.6760482788086
6961	image_06961	500	590	105.16609954833984	89.032958984375	79.67975616455078
6962	image_06962	500	629	94.7919692993164	82.40477752685547	82.04450225830078
6963	image_06963	500	624	103.04379272460938	89.55132293701172	86.43002319335938
6964	image_06964	500	626	104.00193786621094	79.1487808227539	82.78631591796875
6965	image_06965	500	625	107.57066345214844	92.68106079101562	87.02302551269531
6966	image_06966	500	626	102.74054718017578	95.85299682617188	92.67613983154297
6967	image_06967	500	626	61.26628875732422	81.73253631591797	49.4661865234375
6968	image_06968	628	500	122.67740631103516	112.80806732177734	109.52852630615234
6969	image_06969	667	500	83.33167266845703	87.75275421142578	86.66976928710938
6970	image_06970	532	500	93.79749298095703	98.99433135986328	92.82999420166016
6971	image_06971	500	793	107.1549072265625	128.74868774414062	79.57281494140625
6972	image_06972	500	611	62.23091125488281	66.501708984375	69.62068939208984
6973	image_06973	500	625	121.96446990966797	123.33724212646484	98.62619018554688
6974	image_06974	500	500	76.45088195800781	106.51742553710938	114.36971282958984
6975	image_06975	553	500	59.27521896362305	74.05989837646484	61.58883285522461
6976	image_06976	602	500	100.27005767822266	100.69468688964844	86.85591125488281
6977	image_06977	500	690	111.34587097167969	129.1091766357422	73.03228759765625
6978	image_06978	500	667	141.2401123046875	157.419677734375	109.46769714355469
6979	image_06979	500	667	118.06920623779297	115.84233856201172	116.27726745605469
6980	image_06980	500	755	122.41170501708984	120.49996948242188	106.29109191894531
6981	image_06981	636	500	109.947998046875	109.36514282226562	91.84973907470703
6982	image_06982	545	500	90.80729675292969	96.07984924316406	82.94843292236328
6983	image_06983	500	601	123.03853607177734	109.53816223144531	82.06574249267578
6984	image_06984	667	500	116.14765167236328	136.6642303466797	120.0522232055664
6985	image_06985	500	627	108.12109375	105.35067749023438	106.2230453491211
6986	image_06986	500	667	86.05352783203125	83.95077514648438	83.45731353759766
6987	image_06987	625	500	104.29985046386719	119.18218231201172	94.12322235107422
6988	image_06988	500	667	89.39938354492188	89.3507308959961	84.19585418701172
6989	image_06989	500	667	106.34318542480469	103.45265197753906	99.40362548828125
6990	image_06990	500	666	86.17597961425781	116.6781997680664	112.8257064819336
6991	image_06991	500	626	101.56531524658203	101.77848052978516	88.96675872802734
6992	image_06992	500	649	107.7680892944336	106.58313751220703	110.98906707763672
6993	image_06993	500	624	123.56634521484375	119.18583679199219	121.87397766113281
6994	image_06994	500	667	107.04756927490234	114.19078063964844	100.90284729003906
6995	image_06995	500	751	73.30237579345703	90.51454162597656	50.31400680541992
6996	image_06996	500	500	109.9030990600586	127.45100402832031	98.26611328125
6997	image_06997	500	667	99.50921630859375	117.8302001953125	87.6810073852539
6998	image_06998	500	750	87.59605407714844	88.0393295288086	59.282527923583984
6999	image_06999	500	704	66.71868896484375	71.89866638183594	50.721343994140625
7000	image_07000	500	562	126.56782531738281	132.8755340576172	109.18495178222656
7001	image_07001	667	500	118.5004653930664	115.2531967163086	112.58749389648438
7002	image_07002	667	500	109.20260620117188	108.85872650146484	90.72419738769531
7003	image_07003	500	751	122.9659652709961	129.56521606445312	78.69589233398438
7004	image_07004	500	751	87.45095825195312	98.64409637451172	84.3805923461914
7005	image_07005	657	500	76.95665740966797	84.47247314453125	59.234920501708984
7006	image_07006	752	500	88.86626434326172	88.88758087158203	57.09789276123047
7007	image_07007	600	501	105.4744873046875	118.89229583740234	77.55435180664062
7008	image_07008	668	500	163.58973693847656	139.43710327148438	146.29254150390625
7009	image_07009	664	500	70.20205688476562	58.49177169799805	60.471134185791016
7010	image_07010	750	500	88.82174682617188	55.83879470825195	58.70140075683594
7011	image_07011	500	500	97.66059112548828	101.3375015258789	69.06845092773438
7012	image_07012	667	500	109.77981567382812	113.3630142211914	98.06726837158203
7013	image_07013	729	500	75.01397705078125	74.74772644042969	50.96681213378906
7014	image_07014	578	500	144.79335021972656	131.88987731933594	128.3561553955078
7015	image_07015	609	500	123.29512786865234	70.20118713378906	66.56395721435547
7016	image_07016	780	500	113.7640151977539	100.50265502929688	96.4834976196289
7017	image_07017	519	500	64.69207763671875	81.87621307373047	55.152076721191406
7018	image_07018	500	667	78.67876434326172	85.24337768554688	61.6180534362793
7019	image_07019	500	668	110.3233871459961	103.73390197753906	75.50176239013672
7020	image_07020	500	667	131.7935791015625	129.40174865722656	127.59056091308594
7021	image_07021	667	500	121.78250122070312	100.88825225830078	90.7946548461914
7022	image_07022	752	500	129.54722595214844	139.81956481933594	87.15100860595703
7023	image_07023	766	500	90.31632232666016	92.90813446044922	94.8433837890625
7024	image_07024	500	667	87.48444366455078	85.48967742919922	70.25992584228516
7025	image_07025	500	667	98.41163635253906	73.47501373291016	108.26100158691406
7026	image_07026	667	500	72.16973114013672	68.2585678100586	49.78413009643555
7027	image_07027	624	500	99.31401824951172	62.17799377441406	77.42794799804688
7028	image_07028	598	500	113.03160095214844	103.23682403564453	101.47962188720703
7029	image_07029	604	500	141.62680053710938	137.97235107421875	115.38265228271484
7030	image_07030	804	500	81.73851776123047	70.14702606201172	52.40278625488281
7031	image_07031	500	534	114.48522186279297	89.17723846435547	90.09727478027344
7032	image_07032	500	547	119.65133666992188	117.82000732421875	91.13522338867188
7033	image_07033	752	500	108.43397521972656	110.03733825683594	81.44035339355469
7034	image_07034	500	666	53.41652297973633	59.086002349853516	42.58395767211914
7035	image_07035	500	668	127.09619140625	153.424560546875	82.9544448852539
7036	image_07036	668	500	119.38457489013672	143.09521484375	80.32624816894531
7037	image_07037	585	500	112.77872467041016	111.59123229980469	82.99810028076172
7038	image_07038	667	500	103.4146499633789	113.9295883178711	90.97624206542969
7039	image_07039	500	500	112.47283172607422	83.27017211914062	56.492366790771484
7040	image_07040	594	500	124.5566177368164	70.50116729736328	67.51776123046875
7041	image_07041	531	500	98.79199981689453	115.34626007080078	81.63761901855469
7042	image_07042	500	722	107.57653045654297	125.44234466552734	69.6043472290039
7043	image_07043	666	500	65.5922622680664	83.5527114868164	54.385562896728516
7044	image_07044	666	500	123.06983947753906	106.98675537109375	113.42758178710938
7045	image_07045	647	500	155.4695281982422	144.1571044921875	121.72679901123047
7046	image_07046	500	670	124.36143493652344	91.30689239501953	140.64378356933594
7047	image_07047	686	500	77.18269348144531	67.40489959716797	57.17198944091797
7048	image_07048	500	707	146.56695556640625	140.02000427246094	155.1060791015625
7049	image_07049	500	666	77.15685272216797	63.58611297607422	61.9683723449707
7050	image_07050	500	503	91.0196533203125	80.70549011230469	77.18279266357422
7051	image_07051	500	634	118.64363861083984	105.4876480102539	92.57567596435547
7052	image_07052	500	500	102.42990112304688	86.54840087890625	105.59014129638672
7053	image_07053	508	500	94.93118286132812	102.3949966430664	59.027626037597656
7054	image_07054	547	500	109.3016357421875	111.69279479980469	86.1769790649414
7055	image_07055	672	500	65.34716796875	43.406978607177734	65.61996459960938
7056	image_07056	500	536	97.67620086669922	86.78433990478516	97.19467163085938
7057	image_07057	666	500	89.34629821777344	110.57195281982422	73.64867401123047
7058	image_07058	666	500	126.089599609375	110.13060760498047	130.97784423828125
7059	image_07059	612	500	137.4129180908203	128.46849060058594	91.5704345703125
7060	image_07060	667	500	126.47821807861328	123.3054428100586	109.6983871459961
7061	image_07061	666	500	96.0125503540039	102.1534652709961	77.55426788330078
7062	image_07062	675	500	93.22582244873047	93.04067993164062	90.15278625488281
7063	image_07063	750	500	104.13377380371094	80.97701263427734	91.20787048339844
7064	image_07064	600	500	104.92998504638672	73.25382995605469	91.08523559570312
7065	image_07065	500	666	71.06282806396484	71.7804183959961	66.75171661376953
7066	image_07066	500	611	82.84127807617188	88.07197570800781	63.45780563354492
7067	image_07067	537	500	106.94727325439453	86.50667572021484	111.5513687133789
7068	image_07068	500	612	121.27644348144531	107.59270477294922	85.33165740966797
7069	image_07069	500	666	118.92649841308594	115.84176635742188	100.14694213867188
7070	image_07070	500	666	93.42373657226562	74.33415985107422	54.14992904663086
7071	image_07071	540	500	102.46405792236328	102.38849639892578	94.00666809082031
7072	image_07072	500	754	103.8139877319336	91.56454467773438	119.3750228881836
7073	image_07073	500	802	93.62660217285156	104.6177978515625	106.4873046875
7074	image_07074	500	666	93.44367980957031	71.76869201660156	47.233585357666016
7075	image_07075	500	666	109.06348419189453	97.19794464111328	69.44012451171875
7076	image_07076	653	500	87.5978012084961	76.46553039550781	76.8843765258789
7077	image_07077	500	639	69.28602600097656	73.2757339477539	64.93721771240234
7078	image_07078	500	545	91.65360260009766	85.8082275390625	96.7356185913086
7079	image_07079	500	721	118.6584243774414	107.90745544433594	90.39967346191406
7080	image_07080	500	736	85.91622924804688	83.79855346679688	72.80499267578125
7081	image_07081	500	666	129.36355590820312	122.26592254638672	129.33389282226562
7082	image_07082	500	549	114.82255554199219	110.39998626708984	98.94332885742188
7083	image_07083	500	667	77.50382232666016	77.65807342529297	69.23703002929688
7084	image_07084	500	667	96.52227020263672	82.80303955078125	87.77056121826172
7085	image_07085	500	667	147.37904357910156	108.33573913574219	101.8759994506836
7086	image_07086	500	666	117.42979431152344	114.78833770751953	104.36820220947266
7087	image_07087	552	500	109.14617919921875	104.22126007080078	75.0503158569336
7088	image_07088	752	500	74.3559341430664	96.0782241821289	79.71876525878906
7089	image_07089	500	570	111.1365737915039	122.10004425048828	105.69536590576172
7090	image_07090	500	614	57.9145393371582	67.6346206665039	91.71745300292969
7091	image_07091	500	626	109.46671295166016	122.3443374633789	140.56637573242188
7092	image_07092	500	722	75.88489532470703	87.26422119140625	75.25138854980469
7093	image_07093	500	508	99.50901794433594	102.72783660888672	101.45306396484375
7094	image_07094	500	551	120.19465637207031	116.28564453125	118.88033294677734
7095	image_07095	500	651	99.04690551757812	122.55694580078125	83.9613037109375
7096	image_07096	500	673	105.0971908569336	130.38478088378906	111.51042938232422
7097	image_07097	500	668	125.56253051757812	137.20103454589844	115.00965118408203
7098	image_07098	500	667	77.65837860107422	88.45840454101562	94.1923599243164
7099	image_07099	500	667	90.90206909179688	80.80562591552734	88.87569427490234
7100	image_07100	500	553	125.87931060791016	128.33786010742188	121.08311462402344
7101	image_07101	604	500	93.13997650146484	104.97298431396484	69.29191589355469
7102	image_07102	500	626	92.74373626708984	128.59686279296875	69.78254699707031
7103	image_07103	624	500	87.5356674194336	98.62955474853516	77.51139831542969
7104	image_07104	548	500	109.25525665283203	131.1371307373047	81.41072845458984
7105	image_07105	500	514	92.13661193847656	112.27522277832031	52.87042236328125
7106	image_07106	500	615	77.5549087524414	78.51006317138672	59.34589767456055
7107	image_07107	500	752	116.92855072021484	135.10157775878906	98.8075942993164
7108	image_07108	500	668	100.3059310913086	111.94735717773438	93.8292007446289
7109	image_07109	500	666	106.31543731689453	107.29122161865234	111.67753601074219
7110	image_07110	573	500	97.38561248779297	114.88614654541016	65.68980407714844
7111	image_07111	572	500	94.0846939086914	105.30499267578125	116.603271484375
7112	image_07112	533	500	110.89567565917969	112.14419555664062	97.45467376708984
7113	image_07113	500	535	102.30621337890625	119.55272674560547	108.45569610595703
7114	image_07114	625	500	119.15777587890625	125.09042358398438	97.17192077636719
7115	image_07115	500	500	63.52394104003906	80.43356323242188	59.2586669921875
7116	image_07116	500	702	118.57382202148438	99.09806060791016	85.23817443847656
7117	image_07117	500	666	101.48500061035156	127.44596099853516	94.97528839111328
7118	image_07118	667	500	116.44245910644531	132.9692840576172	121.64928436279297
7119	image_07119	526	500	117.22089385986328	131.26397705078125	131.32553100585938
7120	image_07120	667	500	120.55803680419922	133.14007568359375	82.06932830810547
7121	image_07121	500	752	97.60151672363281	107.1995620727539	94.77359771728516
7122	image_07122	500	667	116.06488800048828	124.57931518554688	107.50204467773438
7123	image_07123	500	666	177.77325439453125	164.6939239501953	159.5711669921875
7124	image_07124	500	667	108.52885437011719	103.0710220336914	95.35884094238281
7125	image_07125	500	621	108.55784606933594	109.58450317382812	148.9401397705078
7126	image_07126	500	634	124.68083190917969	124.86685180664062	87.931396484375
7127	image_07127	507	500	99.4425277709961	89.24996185302734	88.98411560058594
7128	image_07128	500	667	127.63819122314453	77.27458953857422	136.14051818847656
7129	image_07129	500	567	111.28117370605469	102.02253723144531	100.8783950805664
7130	image_07130	500	666	110.1939468383789	76.86244201660156	92.56993865966797
7131	image_07131	500	500	59.873565673828125	52.22622299194336	75.37753295898438
7132	image_07132	500	666	179.77828979492188	171.89181518554688	159.3433837890625
7133	image_07133	500	551	65.70333862304688	42.752445220947266	57.204246520996094
7134	image_07134	500	666	159.93756103515625	147.8959197998047	152.84951782226562
7135	image_07135	500	684	109.02783203125	53.09596252441406	59.878910064697266
7136	image_07136	500	727	104.31477355957031	105.52996826171875	88.68841552734375
7137	image_07137	500	667	142.47691345214844	136.05032348632812	151.6261749267578
7138	image_07138	500	627	98.7617416381836	102.54727172851562	105.91439819335938
7139	image_07139	500	667	140.64610290527344	134.0448760986328	126.27584075927734
7140	image_07140	500	666	84.16279602050781	78.98350524902344	66.83273315429688
7141	image_07141	500	666	86.81951904296875	59.4150390625	89.27189636230469
7142	image_07142	500	747	164.0688934326172	106.41241455078125	157.5352783203125
7143	image_07143	500	666	96.95401000976562	108.64702606201172	98.57391357421875
7144	image_07144	500	646	62.768035888671875	55.40238952636719	51.77357864379883
7145	image_07145	500	622	123.45745849609375	123.50419616699219	143.66954040527344
7146	image_07146	500	540	127.19911193847656	131.5078582763672	170.03697204589844
7147	image_07147	500	750	130.91802978515625	137.95018005371094	83.21624755859375
7148	image_07148	500	750	142.6254119873047	122.97077178955078	161.7434539794922
7149	image_07149	500	667	105.41100311279297	101.7505111694336	124.2930908203125
7150	image_07150	500	624	61.827327728271484	75.0022201538086	73.4434585571289
7151	image_07151	667	500	131.25140380859375	108.6908187866211	143.16390991210938
7152	image_07152	500	750	131.04994201660156	104.61006927490234	151.23422241210938
7153	image_07153	500	626	102.59795379638672	78.57837677001953	110.98981475830078
7154	image_07154	535	500	99.07827758789062	67.68347930908203	105.10150146484375
7155	image_07155	558	500	99.24208068847656	66.66207885742188	110.72602844238281
7156	image_07156	500	614	98.39015197753906	87.0638656616211	87.03163146972656
7157	image_07157	500	660	98.21990203857422	79.95584106445312	81.43959045410156
7158	image_07158	500	626	94.30252838134766	82.04948425292969	87.06140899658203
7159	image_07159	500	702	138.74510192871094	113.87601470947266	111.42530059814453
7160	image_07160	500	667	128.7875213623047	92.46939849853516	113.30525970458984
7161	image_07161	500	667	136.380615234375	110.5377197265625	100.33637237548828
7162	image_07162	577	500	97.74385070800781	95.20169830322266	55.69820022583008
7163	image_07163	539	500	122.0888900756836	91.78121185302734	73.04634094238281
7164	image_07164	500	666	121.52293395996094	98.27803039550781	43.73005676269531
7165	image_07165	557	500	164.86001586914062	163.15016174316406	192.27041625976562
7166	image_07166	500	752	129.88238525390625	132.22691345214844	59.82316970825195
7167	image_07167	502	500	129.1687774658203	86.83230590820312	37.8912239074707
7168	image_07168	676	500	115.89993286132812	81.24474334716797	45.7159309387207
7169	image_07169	667	500	114.0483627319336	98.0578384399414	69.9807357788086
7170	image_07170	500	547	132.77037048339844	121.53501892089844	73.56908416748047
7171	image_07171	500	542	122.45124816894531	97.9192123413086	51.64653778076172
7172	image_07172	563	500	93.79473114013672	85.49817657470703	64.27605438232422
7173	image_07173	500	579	102.84912109375	88.19056701660156	53.765899658203125
7174	image_07174	594	500	134.21131896972656	118.49864959716797	104.14039611816406
7175	image_07175	740	500	100.16340637207031	81.17717742919922	43.7524299621582
7176	image_07176	608	500	127.6456527709961	106.31343078613281	85.5558853149414
7177	image_07177	500	749	121.21708679199219	80.18738555908203	42.12846755981445
7178	image_07178	607	500	101.0111083984375	112.20579528808594	143.2541961669922
7179	image_07179	510	500	104.36591339111328	109.56527709960938	65.53470611572266
7180	image_07180	500	503	85.75940704345703	74.87515258789062	67.68358612060547
7181	image_07181	500	513	111.14668273925781	76.13566589355469	29.137624740600586
7182	image_07182	641	500	165.99893188476562	135.0682373046875	118.38826751708984
7183	image_07183	500	604	125.26957702636719	121.8405532836914	21.90067481994629
7184	image_07184	751	500	84.67658996582031	79.36392974853516	25.434537887573242
7185	image_07185	500	666	121.49978637695312	93.50992584228516	50.377323150634766
7186	image_07186	609	500	124.75591278076172	107.91124725341797	88.89204406738281
7187	image_07187	637	500	105.18069458007812	101.43186950683594	97.16895294189453
7188	image_07188	543	500	94.64276123046875	94.83406066894531	56.683040618896484
7189	image_07189	635	500	105.27565002441406	100.9415283203125	64.03016662597656
7190	image_07190	500	666	125.74055480957031	118.02313995361328	88.43781280517578
7191	image_07191	542	500	146.69647216796875	107.60558319091797	93.77637481689453
7192	image_07192	500	504	138.1977081298828	132.1311798095703	81.14616394042969
7193	image_07193	500	750	98.09542083740234	93.5274658203125	76.58702087402344
7194	image_07194	500	666	137.2852020263672	124.32737731933594	107.4317398071289
7195	image_07195	523	500	114.02559661865234	106.03756713867188	54.266822814941406
7196	image_07196	563	500	111.18711853027344	98.7358627319336	77.44699096679688
7197	image_07197	750	500	113.72872161865234	124.92135620117188	62.1964225769043
7198	image_07198	500	773	69.31770324707031	65.47638702392578	60.14335632324219
7199	image_07199	531	500	91.5498275756836	88.053955078125	67.78736877441406
7200	image_07200	500	698	97.70391845703125	97.43073272705078	96.4002456665039
7201	image_07201	500	699	118.2587661743164	117.76048278808594	115.64706420898438
7202	image_07202	564	500	94.23330688476562	94.07787322998047	87.91789245605469
7203	image_07203	500	666	118.48939514160156	120.11701965332031	116.89933013916016
7204	image_07204	500	668	148.7351837158203	143.93557739257812	131.13124084472656
7205	image_07205	500	666	95.98863983154297	97.70736694335938	95.342041015625
7206	image_07206	626	500	101.61799621582031	101.05448913574219	93.95626831054688
7207	image_07207	500	667	89.68406677246094	79.95333862304688	88.01568603515625
7208	image_07208	500	611	139.2350616455078	138.28005981445312	131.65350341796875
7209	image_07209	500	667	107.14608764648438	105.57820892333984	106.66609954833984
7210	image_07210	500	625	74.62466430664062	73.9368896484375	70.11892700195312
7211	image_07211	500	667	94.19440460205078	95.14905548095703	72.08765411376953
7212	image_07212	500	750	147.0072479248047	144.8766326904297	132.98123168945312
7213	image_07213	500	658	130.31045532226562	141.24903869628906	113.86460876464844
7214	image_07214	500	685	155.50778198242188	175.3782958984375	170.96218872070312
7215	image_07215	500	500	119.01713562011719	130.50650024414062	128.80487060546875
7216	image_07216	500	737	82.29104614257812	90.04118347167969	69.33345031738281
7217	image_07217	667	500	165.03048706054688	161.3306427001953	160.32000732421875
7218	image_07218	500	667	56.668697357177734	53.8172492980957	35.555458068847656
7219	image_07219	500	666	83.02084350585938	85.71236419677734	65.30646514892578
7220	image_07220	500	699	110.84324645996094	107.26850891113281	99.35932159423828
7221	image_07221	500	702	121.64895629882812	123.40970611572266	112.30274963378906
7222	image_07222	500	666	93.96630859375	100.55297088623047	90.58436584472656
7223	image_07223	500	700	128.94174194335938	130.47335815429688	124.59912872314453
7224	image_07224	500	751	147.93197631835938	146.62828063964844	143.48333740234375
7225	image_07225	500	667	129.8520965576172	127.6159439086914	120.74317169189453
7226	image_07226	500	701	69.83667755126953	69.895263671875	68.86750793457031
7227	image_07227	500	667	71.78176879882812	71.56627655029297	65.00021362304688
7228	image_07228	500	667	90.71687316894531	94.95232391357422	84.05408477783203
7229	image_07229	500	750	77.7448501586914	81.17513275146484	74.22895812988281
7230	image_07230	500	702	116.91312408447266	119.78602600097656	114.37837982177734
7231	image_07231	500	591	82.98785400390625	82.66897583007812	72.57266998291016
7232	image_07232	500	592	145.4165802001953	145.0459747314453	141.33018493652344
7233	image_07233	518	500	181.8427734375	178.2933807373047	173.10740661621094
7234	image_07234	500	750	77.5928726196289	66.13702392578125	38.30498504638672
7235	image_07235	500	752	70.43244934082031	66.40725708007812	32.66673278808594
7236	image_07236	500	751	114.82428741455078	107.5524673461914	51.25571060180664
7237	image_07237	500	752	118.98970794677734	109.1220474243164	66.66735076904297
7238	image_07238	500	752	98.83444213867188	91.44623565673828	38.909271240234375
7239	image_07239	752	500	102.49231719970703	95.51815795898438	42.35838317871094
7240	image_07240	500	752	81.03323364257812	79.40853881835938	40.42475509643555
7241	image_07241	500	752	95.31114959716797	97.2599868774414	52.11321258544922
7242	image_07242	500	752	101.78132629394531	105.4695053100586	59.5582389831543
7243	image_07243	500	752	86.18896484375	86.87775421142578	52.22365188598633
7244	image_07244	500	752	95.8322525024414	93.9382095336914	55.35918045043945
7245	image_07245	500	752	96.41451263427734	98.1753921508789	52.75384521484375
7246	image_07246	500	752	90.8116683959961	87.40950775146484	56.924564361572266
7247	image_07247	752	500	94.95328521728516	95.13582611083984	53.80717086791992
7248	image_07248	500	752	121.56935119628906	119.87918853759766	61.915382385253906
7249	image_07249	500	752	65.99217987060547	69.51258087158203	35.600223541259766
7250	image_07250	500	752	34.2938232421875	34.221195220947266	21.279525756835938
7251	image_07251	500	752	33.51919174194336	31.111909866333008	23.607755661010742
7252	image_07252	500	752	68.20408630371094	78.25212860107422	31.736886978149414
7253	image_07253	752	500	85.78839111328125	86.35980224609375	23.712167739868164
7254	image_07254	752	500	72.93758392333984	80.97774505615234	40.924522399902344
7255	image_07255	752	500	60.15853500366211	57.963138580322266	44.166954040527344
7256	image_07256	500	694	103.70745849609375	99.8151626586914	30.629352569580078
7257	image_07257	500	677	108.23014831542969	111.4762191772461	43.54258346557617
7258	image_07258	500	750	96.7382583618164	94.3384780883789	76.61626434326172
7259	image_07259	599	500	106.27665710449219	97.64124298095703	58.04520034790039
7260	image_07260	500	752	90.85366821289062	91.71714782714844	26.26862907409668
7261	image_07261	500	627	91.63054656982422	91.30339813232422	34.642330169677734
7262	image_07262	500	752	65.4388427734375	64.68460845947266	23.966527938842773
7263	image_07263	500	729	97.31742858886719	87.6885986328125	47.472450256347656
7264	image_07264	500	752	60.642127990722656	60.83680725097656	24.304973602294922
7265	image_07265	500	752	78.82688903808594	80.15470886230469	28.394683837890625
7266	image_07266	500	752	80.17221069335938	76.41726684570312	26.129528045654297
7267	image_07267	500	752	73.8792724609375	57.27085494995117	40.255191802978516
7268	image_07268	500	752	86.45018005371094	73.82904815673828	48.833194732666016
7269	image_07269	500	752	99.8155746459961	88.58399963378906	61.24875259399414
7270	image_07270	500	752	97.77812957763672	89.18670654296875	60.91856384277344
7271	image_07271	500	752	99.50941467285156	83.57721710205078	63.97413635253906
7272	image_07272	500	752	104.59481811523438	95.00374603271484	49.410484313964844
7273	image_07273	500	752	90.34837341308594	81.79009246826172	60.021095275878906
7274	image_07274	500	752	91.03471374511719	80.80513763427734	73.19442749023438
7275	image_07275	500	752	103.49394226074219	91.12297821044922	70.09577178955078
7276	image_07276	500	752	89.55909729003906	87.46348571777344	51.504051208496094
7277	image_07277	500	540	121.30207824707031	99.7619400024414	96.50458526611328
7278	image_07278	500	526	98.48724365234375	84.84605407714844	86.08997344970703
7279	image_07279	500	752	87.14729309082031	82.57059478759766	54.960697174072266
7280	image_07280	500	752	88.92302703857422	80.96277618408203	62.53745651245117
7281	image_07281	500	752	88.84851837158203	82.72801971435547	59.314414978027344
7282	image_07282	545	500	106.1554946899414	93.6019515991211	78.65580749511719
7283	image_07283	500	752	99.72346496582031	93.68244171142578	75.99496459960938
7284	image_07284	500	905	157.95350646972656	83.67771911621094	29.937368392944336
7285	image_07285	652	500	76.43065643310547	68.24776458740234	65.1543960571289
7286	image_07286	672	500	106.26187896728516	88.59944152832031	85.34941101074219
7287	image_07287	500	534	81.06101989746094	62.29044723510742	70.49908447265625
7288	image_07288	563	500	103.06108856201172	79.38287353515625	71.09483337402344
7289	image_07289	500	680	111.442138671875	89.2830810546875	88.6750717163086
7290	image_07290	501	568	93.42412567138672	82.03947448730469	80.87803649902344
7291	image_07291	598	500	116.80804443359375	97.409423828125	101.51446533203125
7292	image_07292	590	500	105.27130889892578	83.71027374267578	88.32640838623047
7293	image_07293	674	500	110.70669555664062	99.21368408203125	106.21321868896484
7294	image_07294	566	500	103.59974670410156	84.60542297363281	89.77516174316406
7295	image_07295	660	500	114.39730834960938	97.89876556396484	104.2708740234375
7296	image_07296	500	781	119.60755920410156	101.78269958496094	110.23631286621094
7297	image_07297	513	500	83.08118438720703	89.27989196777344	79.17500305175781
7298	image_07298	670	501	94.4507827758789	70.55935668945312	55.84247589111328
7299	image_07299	622	500	118.8445053100586	99.62239074707031	73.34599304199219
7300	image_07300	930	500	111.8323974609375	98.92021179199219	53.391754150390625
7301	image_07301	549	500	162.76290893554688	99.38749694824219	107.29684448242188
7302	image_07302	500	715	87.5915756225586	82.03996276855469	62.24085998535156
7303	image_07303	1022	707	139.92991638183594	145.94932556152344	131.99009704589844
7304	image_07304	723	500	139.96665954589844	145.920654296875	132.02810668945312
7305	image_07305	669	500	72.12325286865234	65.39608001708984	57.9072151184082
7306	image_07306	619	500	123.92903137207031	118.94991302490234	105.69384002685547
7307	image_07307	607	500	104.12109375	70.89334869384766	91.20533752441406
7308	image_07308	750	500	132.02325439453125	72.72687530517578	87.39656829833984
7309	image_07309	607	500	104.12109375	70.89334869384766	91.20533752441406
7310	image_07310	500	557	140.61129760742188	105.74260711669922	132.96832275390625
7311	image_07311	645	500	152.524658203125	127.37960052490234	82.84310913085938
7312	image_07312	676	500	113.99246215820312	119.00843048095703	81.78536987304688
7313	image_07313	667	501	147.48532104492188	127.84606170654297	108.07502746582031
7314	image_07314	667	500	124.07763671875	121.39263916015625	115.2466812133789
7315	image_07315	650	500	99.39640808105469	71.26176452636719	74.41699981689453
7316	image_07316	588	500	76.66685485839844	71.9196548461914	70.08646392822266
7317	image_07317	667	501	154.8921356201172	125.38422393798828	128.71722412109375
7318	image_07318	501	667	139.83827209472656	115.66563415527344	137.7579345703125
7319	image_07319	521	500	129.26263427734375	128.29461669921875	67.75157165527344
7320	image_07320	501	667	107.84233093261719	92.56177520751953	114.46736145019531
7321	image_07321	500	763	136.35301208496094	108.90001678466797	93.79399108886719
7322	image_07322	500	516	110.54435729980469	95.90856170654297	100.89576721191406
7323	image_07323	1168	500	131.85777282714844	104.04083251953125	123.42214965820312
7324	image_07324	742	500	120.78815460205078	111.01139068603516	100.67156219482422
7325	image_07325	500	751	154.51785278320312	152.23272705078125	136.9939422607422
